URL,Address,Bedrooms,Bathrooms,Property Type,BER Rating,Price (€),lat,lon,nearest_park_km_y,nearest_beach_km_y,nearest_gym_km_y,nearest_supermarket_km_y,nearest_bus_stop_km_y,nearest_rail_station_km_y,nearest_tram_stop_km_y,nearest_park_name_y,nearest_beach_name_y,nearest_gym_name_y,nearest_supermarket_name_y,nearest_bus_stop_name_y,nearest_rail_station_name_y,nearest_tram_stop_name_y,bad_geocode,distance_to_city_centre_km,price_per_bedroom,energy_monthly_estimate,effective_monthly_cost,energy_estimate_available,effective_cost_display
https://www.daft.ie/for-rent/apartment-37-herberton-park-dublin-8-rialto-dublin-8/6147280,"Herberton Park, Dublin 8, Rialto, Dublin 8",1.0,1.0,Studio,BER Exempt,1675.0,53.3354931,-6.298023,2.602,5.847,2.435,2.778,2.738,1.336,2.481,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,False,2.9668717225407955,1675.0,,,False,1675.0
https://www.daft.ie/for-rent/apartment-bushy-park-house-templeogue-road-terenure-dublin-6w/6210119,"Bushy Park House, Templeogue Road, Terenure, Dublin 6W",3.0,2.0,House,B3,4200.0,53.3000794,-6.2940904,4.834,6.422,5.098,3.042,4.413,5.209,4.039,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,5.966785466575885,1400.0,141.0,4341.0,True,4341.0
https://www.daft.ie/for-rent/apartment-65-morehampton-square-donnybrook-dublin-4/6192230,"65 Morehampton Square, Donnybrook, Dublin 4",2.0,1.0,Apartment,D1,3000.0,53.3270826,-6.2440589,1.401,2.234,2.082,1.509,1.082,1.884,0.974,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.7465796715303474,1500.0,248.0,3248.0,True,3248.0
https://www.daft.ie/for-rent/apartment-parnell-street-dublin-1/6152732,"Parnell Street, Dublin 1",1.0,1.0,Apartment,,2226.0,53.3502432,-6.2670304,1.439,4.417,0.955,1.301,0.449,1.356,0.452,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.4494405222765715,2226.0,,,False,2226.0
https://www.daft.ie/for-rent/house-55-waterloo-road-ballsbridge-dublin-4-ballsbridge-dublin-4/6064926,"55 Waterloo Road, Dublin 4",4.0,3.0,House,BER Exempt,9950.0,53.3301475,-6.2451355,1.053,2.296,1.773,1.638,0.849,1.537,0.872,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.4060262499568554,2488.0,,,False,9950.0
https://www.daft.ie/for-rent/studio-apartment-redgap-rathcoole-co-dublin/6187590,"Redgap, Rathcoole, Co. Dublin",2.0,1.0,Studio,B1,1500.0,53.2665447,-6.4806287,14.177,19.25,16.718,15.598,16.597,15.408,16.351,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,17.320304888594965,750.0,89.0,1589.0,True,1589.0
https://www.daft.ie/for-rent/house-3-orby-court-the-gallops-leopardstown-dublin-18/6215410,"3 Orby Court, The Gallops, Leopardstown, Dublin 18",3.0,2.0,House,C3,3300.0,53.2652987,-6.2011117,8.821,6.349,1.36,1.967,8.394,9.268,8.075,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,10.185864174580743,1100.0,217.0,3517.0,True,3517.0
https://www.daft.ie/for-rent/studio-apartment-9-bay-meadows-avenue-dublin-15-hollystown-dublin-15/6215718,"9 Bay Meadows Avenue, Dublin 15, Hollystown, Dublin 15",4.0,3.0,Studio,A2,1100.0,53.4224107,-6.3722839,7.818,14.915,9.106,9.473,9.532,9.953,11.019,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,10.97011704769306,275.0,38.0,1138.0,True,1138.0
https://www.daft.ie/for-rent/studio-apartment-flat-4-belvedere-place-dublin-1/6203193,"Belvedere Place, Dublin 1",1.0,1.0,Studio,BER Exempt,1500.0,53.3582148,-6.2577212,2.18,4.494,1.837,1.04,0.951,0.974,1.03,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.9512075381143048,1500.0,,,False,1500.0
https://www.daft.ie/for-rent/apartment-76-the-crescent-carrickmines-manor-dublin-18-carrickmines-dublin-18/6131964,"76 The Crescent, Carrickmines Manor, Dublin 18, Carrickmines, Dublin 18",2.0,2.0,Apartment,C1,2600.0,53.2482869,-6.1776781,11.171,4.868,3.796,4.413,10.795,11.6,10.488,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,12.552274679227684,1300.0,166.0,2766.0,True,2766.0
https://www.daft.ie/for-rent/apartment-65-beechdale-court-ballycullen-ballycullen-dublin-24/6219036,"65 Beechdale Court, Ballycullen, Ballycullen, Dublin 24",2.0,2.0,Apartment,C2,2250.0,53.2690331,-6.3375489,9.291,10.767,8.451,7.543,8.902,9.179,8.536,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,10.34390098852412,1125.0,192.0,2442.0,True,2442.0
https://www.daft.ie/for-rent/apartment-broadfield-close-rathcoole-co-dublin/6214248,"Broadfield Close, Rathcoole, Co. Dublin",2.0,1.0,Apartment,A2,1387.0,53.2798792,-6.4826557,13.271,18.891,16.145,15.213,16.115,14.713,15.898,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,16.692257623695475,694.0,38.0,1425.0,True,1425.0
https://www.daft.ie/for-rent/apartment-115-custom-house-harbour-ifsc-dublin-1-ifsc-dublin-1/6213210,115 Custom House Harbour IFSC Dublin 1,2.0,1.0,House,C3,2618.0,53.3509076,-6.2476242,1.281,3.445,1.422,2.023,0.85,0.162,0.878,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,0.8503164391926082,1309.0,217.0,2835.0,True,2835.0
https://www.daft.ie/for-rent/apartment-apartment-320-premier-square-finglas-road-dubli-finglas-dublin-11/6207918,"Premier Square, Finglas, Dublin 11",2.0,2.0,Apartment,C2,2350.0,53.3819046,-6.2896883,3.861,7.867,2.986,2.542,2.604,3.895,4.13,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,4.067698075712784,1175.0,192.0,2542.0,True,2542.0
https://www.daft.ie/for-rent/apartment-ailesbury-oaks-ballsbridge-dublin-4/6180136,"Ailesbury Oaks, Ballsbridge, Dublin 4",2.0,2.0,Apartment,C1,2800.0,53.3208417,-6.2166937,2.953,1.014,3.872,0.316,2.999,3.28,2.916,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.330317944341322,1400.0,166.0,2966.0,True,2966.0
https://www.daft.ie/for-rent/apartment-28-raheen-close-dublin-24-tallaght-dublin-24/6220172,"28 Raheen Close, Dublin 24, Tallaght, Dublin 24",2.0,1.0,Apartment,C1,1700.0,53.2837777,-6.3891582,9.023,12.894,10.59,9.268,10.347,9.549,10.072,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,11.276638646327106,850.0,166.0,1866.0,True,1866.0
https://www.daft.ie/for-rent/house-rialto-cottages-dublin-8-rialto-dublin-8/6217810,"Rialto Cottages, Dublin 8, Rialto, Dublin 8",1.0,1.0,House,B2,2000.0,53.3367909,-6.2966326,2.497,5.775,2.307,2.793,2.665,1.171,2.373,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,False,2.812478403304093,2000.0,115.0,2115.0,True,2115.0
https://www.daft.ie/for-rent/house-16-loreto-crescent-rathfarnham-dublin-14/6205334,"16 Loreto Crescent, Rathfarnham, Dublin 14",2.0,1.0,House,D2,2400.0,53.2901113,-6.2732545,5.429,6.018,4.426,3.465,4.89,6.221,4.482,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,6.692625257331127,1200.0,286.0,2686.0,True,2686.0
https://www.daft.ie/for-rent/house-castleway-kinsealy-lane-malahide-co-dublin/6206971,"Castleway, Kinsealy Lane, Malahide, Co. Dublin",4.0,4.0,House,A2,3899.0,53.4354311,-6.1653941,7.001,8.453,7.415,10.859,10.884,10.708,11.486,St Anne's Park,Dollymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,11.413434130428556,975.0,38.0,3937.0,True,3937.0
https://www.daft.ie/for-rent/house-barnwell-road-dublin-15-ongar-dublin-15/6165731,"Barnwell Road, Dublin 15, Ongar, Dublin 15",3.0,2.0,House,BER Exempt,3000.0,53.3931608,-6.4451437,8.648,17.112,13.179,11.987,12.029,11.406,13.193,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,13.176634547490076,1000.0,,,False,3000.0
https://www.daft.ie/for-rent/house-41-prospect-lawn-cabinteely-dublin-18/6177266,41 Prospect Lawn,3.0,1.0,House,D1,3000.0,53.2627302,-6.1603328,10.344,3.623,3.678,4.272,10.115,10.724,9.862,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,11.74110675432832,1000.0,248.0,3248.0,True,3248.0
https://www.daft.ie/for-rent/house-4-grosvenor-lodge-dublin-6-rathmines-dublin-6/6166624,"4 Grosvenor Lodge, Dublin 6, Rathmines, Dublin 6",4.0,2.0,House,BER Exempt,2182.0,53.3253289,-6.2695789,1.591,3.94,1.905,0.617,1.194,2.532,0.881,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.7899315504895705,546.0,,,False,2182.0
https://www.daft.ie/for-rent/studio-apartment-botanic-avenue-drumcondra-dublin-9/6181689,"Botanic Avenue, Drumcondra, Dublin 9",3.0,1.0,Studio,BER Exempt,1764.0,53.3678676,-6.2575149,3.222,5.309,2.514,1.215,1.228,1.869,2.096,Merrion Square Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,2.017509051978927,588.0,,,False,1764.0
https://www.daft.ie/for-rent/apartment-christchurch-square-back-lane-dublin-8-christchurch-dublin-8/6149943,"Christchurch Square, Back Lane, Dublin 8, Christchurch, Dublin 8",1.0,1.0,Studio,B2,1000.0,53.3427062,-6.2725626,1.025,4.38,0.64,2.09,1.133,1.353,0.899,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Heuston Station,St Stephen's Green Luas,False,1.1334887093997792,1000.0,115.0,1115.0,True,1115.0
https://www.daft.ie/for-rent/property--reuben-square-dolphins-barn-co-dublin/6219812,"Reuben Square, Dolphin's Barn, Dublin 8",1.0,1.0,Apartment,A3,2000.0,53.3342733,-6.2911843,2.175,5.381,2.059,2.336,2.274,1.404,2.058,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,St Stephen's Green Luas,False,2.680414527991269,2000.0,64.0,2064.0,True,2064.0
https://www.daft.ie/for-rent/property-64-clay-farm-drive-dublin-18-leopardstown-co-dublin/6189821,"64 Clay Farm Drive, Dublin 18, Leopardstown, Dublin 18",4.0,3.0,Apartment,A2,4200.0,53.2550479,-6.2015424,9.885,6.339,2.413,2.967,9.419,10.341,9.085,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,11.236126678059982,1050.0,38.0,4238.0,True,4238.0
https://www.daft.ie/for-rent/apartment-seaview-21-strand-road-dublin-4-sandymount-dublin-4/6112152,"STRAND ROAD SAndymount , Sandymount, Dublin 4",2.0,1.0,Apartment,BER Exempt,4600.0,53.3311808,-6.2097265,2.732,0.228,3.736,1.428,3.146,2.879,3.225,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Tesco Merrion,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.9445726297695294,2300.0,,,False,4600.0
https://www.daft.ie/for-rent/apartment-2-cruise-park-drive-dublin-15-tyrrelstown-dublin-15/6179110,"2 Cruise Park Drive, Dublin 15, Tyrrelstown, Dublin 15",2.0,2.0,Apartment,C1,2500.0,53.4188461,-6.3967986,8.203,15.873,10.484,10.426,10.481,10.611,11.911,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,11.870062480629628,1250.0,166.0,2666.0,True,2666.0
https://www.daft.ie/for-rent/house-cuil-duin-row-citywest-co-dublin/6116692,"Cuil Duin Row, Citywest, Co. Dublin",3.0,3.0,House,A2,3000.0,53.2852268,-6.431929,10.453,15.497,12.876,11.826,12.779,11.567,12.544,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,13.47323892840514,1000.0,38.0,3038.0,True,3038.0
https://www.daft.ie/for-rent/house-clarinda-park-dun-laoghaire-co-dublin/6190226,"Clarinda Park, Dun Laoghaire, Co. Dublin",6.0,5.0,House,BER Exempt,7500.0,53.2889369,-6.1316154,9.58,3.807,5.47,5.817,9.664,9.829,9.538,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,10.902406133629786,1250.0,,,False,7500.0
https://www.daft.ie/for-rent/studio-apartment-rathdown-road-dublin-7/6216126,"Rathdown Road, Dublin 7",1.0,1.0,Studio,BER Exempt,1350.0,53.3578229,-6.2795448,2.57,5.575,2.074,0.626,0.613,1.458,1.593,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,1.5579624802411192,1350.0,,,False,1350.0
https://www.daft.ie/for-rent/the-cornerstone-stillorgan-stillorgan-co-dublin/5650337,The Cornerstone Stillorgan Stillorgan Co Dublin,1.0,1.0,Studio,A3,2155.0,53.2895805,-6.196653,6.523,4.502,1.786,1.771,6.276,6.92,6.027,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,7.918976238583359,2155.0,64.0,2219.0,True,2219.0
https://www.daft.ie/for-rent/house-1-the-close-hazelbrook-square-churchtown-dublin-14/6075182,"1 The Close, Hazelbrook Square, Churchtown, Dublin 14",4.0,4.0,House,A2,3950.0,53.2941187,-6.2669437,4.929,5.406,4.23,2.972,4.374,5.684,3.966,St Stephen's Green,Sandymount Strand,Raw Gyms Sandyford,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,6.207182633881495,988.0,38.0,3988.0,True,3988.0
https://www.daft.ie/for-rent/apartment-paddocks-walk-adamstown-lucan-co-dublin/6204263,"Paddocks Walk, Adamstown, Lucan, Co. Dublin",3.0,2.0,Apartment,,3000.0,53.3483056,-6.4599563,8.684,16.691,13.093,12.534,12.554,11.17,13.24,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,13.25353038538426,1000.0,,,False,3000.0
https://www.daft.ie/for-rent/apartment-clonmore-villas-ballybough-road-ballybough-dublin-3/6198415,"Clonmore Villas, Ballybough Road, Ballybough, Dublin 3",1.0,1.0,Studio,BER Exempt,1730.0,53.3583817,-6.2467537,2.114,4.036,2.117,1.737,1.311,0.676,1.378,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,O'Connell St Stop,Connolly Station,Abbey Street Luas,False,1.3110560731920122,1730.0,,,False,1730.0
https://www.daft.ie/for-rent/apartment-deerpark-square-kiltipper-dublin-24-tallaght-dublin-24/6214391,"Deerpark Square Kiltipper Dublin 24, Tallaght, Dublin 24",2.0,1.0,Apartment,C2,2100.0,53.2716452,-6.378181,9.997,12.844,10.944,9.341,10.554,10.151,10.238,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Heuston Station,Charlemont Luas,False,11.698576660695018,1050.0,192.0,2292.0,True,2292.0
https://www.daft.ie/for-rent/house-19-latchford-close-castaheany-ongar-dublin-15/6052493,"19 Latchford Close, Castaheany, Ongar, Dublin 15",2.0,3.0,House,C1,2600.0,53.3972124,-6.4339317,8.235,16.637,12.458,11.427,11.471,10.97,12.688,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,12.667633753882196,1300.0,166.0,2766.0,True,2766.0
https://www.daft.ie/for-rent/house-huntstown-glen-mulhuddart-blanchardstown-dublin-15/6218400,"Huntstown Glen, Mulhuddart, Blanchardstown, Dublin 15",3.0,2.0,House,C2,2800.0,53.4006984,-6.4139471,7.41,15.661,11.172,10.351,10.398,10.077,11.685,Phoenix Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,11.658230410838046,933.0,192.0,2992.0,True,2992.0
https://www.daft.ie/for-rent/rostrevor-place-orwell-road-rathgar-dublin-6/3547526,Rostrevor Place Orwell Road Rathgar Dublin 6,2.0,2.0,Apartment,A2,2710.0,53.308951,-6.2711526,3.349,4.609,3.715,1.396,2.835,4.192,2.431,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,4.599020497332628,1355.0,38.0,2748.0,True,2748.0
https://www.daft.ie/for-rent/house-hollybank-avenue-lower-ranelagh-ranelagh-dublin-6/6161923,"Hollybank Avenue Lower, Ranelagh, Ranelagh, Dublin 6",2.0,2.0,House,D2,2622.0,53.3202567,-6.2464963,2.133,2.583,2.655,1.177,1.579,2.63,1.28,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.4105283699680333,1311.0,286.0,2908.0,True,2908.0
https://www.daft.ie/for-rent/house-maples-road-dublin-16-sandyford-dublin-18/6220354,"Maples Road, Dublin 16, Sandyford, Dublin 18",3.0,2.0,House,BER Exempt,3295.0,53.2782637,-6.2257323,6.964,5.752,1.011,0.558,6.431,7.44,6.082,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,8.279308836078387,1098.0,,,False,3295.0
https://www.daft.ie/for-rent/house-4-golf-lane-torquay-road-foxrock-dublin-18/6075510,"4 Golf Lane, Torquay Road, Foxrock, Dublin 18",3.0,2.0,House,BER Exempt,5000.0,53.2727912,-6.1861814,8.485,5.549,1.688,2.246,8.183,8.895,7.907,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,9.877824511452966,1667.0,,,False,5000.0
https://www.daft.ie/for-rent/house-43-the-thatch-road-dublin-9/6200594,"43 The Thatch Road, Dublin 9",2.0,2.0,House,D2,3000.0,53.3835462,-6.2425766,4.562,6.405,0.711,3.15,3.177,3.486,4.011,St Anne's Park,Sandymount Strand,Ben Dunne Gym Northside,Aldi Phibsborough,Phibsborough Rd Stop,Connolly Station,Abbey Street Luas,False,3.93234882444708,1500.0,286.0,3286.0,True,3286.0
https://www.daft.ie/for-rent/house-29-wyattville-close-loughlinstown-co-dublin/6179931,"29 Wyattville Close, Loughlinstown, Co. Dublin",4.0,2.0,House,A3,3750.0,53.2500493,-6.1342817,12.503,2.064,5.862,6.471,12.313,12.865,12.07,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,13.898060094175268,938.0,64.0,3814.0,True,3814.0
https://www.daft.ie/for-rent/house-glencarraig-sutton-dublin-13/6205639,"Glencarraig, Sutton, Dublin 13",4.0,1.0,House,D2,3690.0,53.2405498,-6.1431891,13.031,3.137,5.99,6.616,12.764,13.421,12.492,Merrion Square Park,Killiney Beach,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,14.427549769445983,922.0,286.0,3976.0,True,3976.0
https://www.daft.ie/for-rent/studio-apartment-cabra-park-dublin-7-phibsborough-dublin-7/6211260,"Cabra Park, Dublin 7, Phibsborough, Dublin 7",1.0,1.0,Studio,C2,1650.0,53.3620975,-6.2793144,2.977,5.847,2.483,0.464,0.5,1.879,1.91,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,Abbey Street Luas,False,1.8607102237332864,1650.0,192.0,1842.0,True,1842.0
https://www.daft.ie/for-rent/flat-32-garville-avenue-rathgar-dublin-6/6216466,"Leinster Square , Rathgar, Dublin 6",2.0,1.0,Apartment,BER Exempt,1550.0,53.3175915,-6.2747309,2.516,4.451,2.824,0.785,2.079,3.439,1.712,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,3.707393141392173,775.0,,,False,1550.0
https://www.daft.ie/for-rent/apartment-dunloe-hall-upper-merrion-street-dublin-2/6164950,"Dunloe Hall, Upper Merrion Street, Dublin 2",2.0,2.0,Apartment,BER Exempt,3142.0,53.3391522,-6.2522112,0.248,2.976,0.783,2.19,0.754,0.614,0.588,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,St Stephen's Green Luas,False,1.3000547270537013,1571.0,,,False,3142.0
https://www.daft.ie/for-rent/apartment-berystede-leeson-park-dublin-6-ranelagh-dublin-6/6181566,"Berystede,Leeson Park,Dublin 6, Ranelagh, Dublin 6",1.0,1.0,Studio,C3,2100.0,53.3272609,-6.2517484,1.311,2.741,1.801,1.095,0.727,1.872,0.49,St Stephen's Green,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.5697401665335016,2100.0,217.0,2317.0,True,2317.0
https://www.daft.ie/for-rent/apartment-85-leeson-street-upper-dublin-4/6195368,"85 Leeson Street Upper, Dublin 4",1.0,1.0,Studio,BER Exempt,2200.0,53.328791,-6.2464754,1.187,2.383,1.833,1.475,0.841,1.681,0.782,Merrion Square Park,Sandymount Strand,FlyeFit Georges St,Lidl Rathmines,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,2.5099331859188583,2200.0,,,False,2200.0
https://www.daft.ie/for-rent/adamstown-lucan-lucan-co-dublin/3251738,Adamstown Lucan Lucan Co Dublin,2.0,2.0,Apartment,A2,2244.0,53.3360017,-6.4692321,9.534,17.19,13.708,13.369,13.384,11.848,13.828,Phoenix Park,Sandymount Strand,FlyeFit Georges St,Aldi Phibsborough,Phibsborough Rd Stop,Heuston Station,St Stephen's Green Luas,False,13.954787576506911,1122.0,38.0,2282.0,True,2282.0
https://www.daft.ie/for-rent/apartment-the-poplar-trimbleston-goatstown-road-goatstown-dublin-14/6211213,"The Poplar, Trimbleston, Goatstown Road, Goatstown, Dublin 14",2.0,2.0,Apartment,B2,2800.0,53.2985106,-6.2323618,4.671,3.706,2.878,2.285,4.17,5.146,3.84,Merrion Square Park,Sandymount Strand,Raw Gyms Sandyford,SuperValu Balally,Leeson St Lwr Stop,Pearse Station,Charlemont Luas,False,5.997379153129512,1400.0,115.0,2915.0,True,2915.0
